Plan ID,Day,Exercise Name,Muscle Group,Workout Type,Fitness Level,Equipment Needed,Sets,Reps,Rest Time (seconds),Duration (minutes),AI Category,Intensity,Superset/Regular,Calories Burned,Workout Notes
36,4,Bent Over Rows,Back,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Keep back flat.
36,4,Russian Twists,Core,Strength,Advanced,None,5,30,30,10,Strength + Advanced + None,5,No,200,Control the twist.
36,5,Jump Rope,Full-Body,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Simulate jump rope.
36,5,Single Leg Deadlifts,Legs,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Keep balance.
36,5,Decline Push-Ups,Chest,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Use a bench.
36,5,Face Pulls,Shoulders,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Use a resistance band.
36,5,Bicycle Crunches,Core,Strength,Advanced,None,5,30,30,10,Strength + Advanced + None,5,No,200,Control the motion.
36,6,Box Jumps,Full-Body,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Use a stable box.
36,6,Glute Bridges,Legs,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Engage glutes.
36,6,Dips,Triceps,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Use parallel bars.
36,6,Reverse Fly,Shoulders,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Control the movement.
36,6,Leg Raises,Core,Strength,Advanced,None,5,30,30,10,Strength + Advanced + None,5,No,200,Keep legs straight.
36,7,Skaters,Full-Body,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Engage core.
36,7,Wall Sit,Legs,Strength,Advanced,None,5,30,30,10,Strength + Advanced + None,5,No,200,Hold for 30 seconds.
36,7,Cable Fly,Chest,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Use a cable machine.
36,7,Seated Rows,Back,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Use a resistance band.
36,7,Plank with Leg Lift,Core,Strength,Advanced,None,5,30,30,10,Strength + Advanced + None,5,No,200,Lift one leg at a time.

37,1,Dumbbell Jumping Jacks,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Warm up with light movements.
37,1,Dumbbell Squats,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Focus on form.
37,1,Dumbbell Lunges,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Keep weights light.
37,1,Dumbbell Push-Ups,Chest,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Modify if needed.
37,1,Dumbbell Rows,Back,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Control the movement.
37,2,Dumbbell 5 Knees,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Engage core.
37,2,Dumbbell Deadlifts,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Keep back straight.
37,2,Dumbbell Shoulder Press,Shoulders,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use controlled motion.
37,2,Dumbbell Bicep Curls,Arms,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Focus on biceps.
37,2,Dumbbell Plank,Core,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Hold for 30 seconds.
37,3,Dumbbell Burpees,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Start s2.
37,3,Dumbbell Step-Ups,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a stable platform.
37,3,Dumbbell Chest Press,Chest,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Keep elbows close.
37,3,Dumbbell Lat Pulldowns,Back,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a resistance band.
37,3,Dumbbell Side Plank,Core,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Hold for 30 seconds on each side.
37,4,Dumbbell Mountain Climbers,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Engage core.
37,4,Dumbbell Bulgarian Split Squats,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a bench.
37,4,Dumbbell Incline Bench Press,Chest,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use an incline bench.
37,4,Dumbbell Bent Over Rows,Back,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Keep back flat.
37,4,Dumbbell Russian Twists,Core,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Control the twist.
37,5,Dumbbell Jump Rope,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Simulate jump rope.
37,5,Dumbbell Single Leg Deadlifts,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Keep balance.
37,5,Dumbbell Decline Push-Ups,Chest,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a bench.
37,5,Dumbbell Face Pulls,Shoulders,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a resistance band.
37,5,Dumbbell Bicycle Crunches,Core,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Control the motion.
37,6,Dumbbell Box Jumps,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a stable box.
37,6,Dumbbell Glute Bridges,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Engage glutes.
37,6,Dumbbell Dips,Triceps,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use parallel bars.
37,6,Dumbbell Reverse Fly,Shoulders,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Control the movement.
37,6,Dumbbell Leg Raises,Core,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Keep legs straight.
37,7,Dumbbell Skaters,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Engage core.
37,7,Dumbbell Wall Sit,Legs,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Hold for 30 seconds.
37,7,Dumbbell Cable Fly,Chest,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a cable machine.
37,7,Dumbbell Seated Rows,Back,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a resistance band.
37,7,Dumbbell Plank with Leg Lift,Core,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Lift one leg at a time.

38,1,Resistance Band Jumping Jacks,Full-Body,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Warm up with light movements.
38,1,Resistance Band Squats,Legs,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Focus on form.
38,1,Resistance Band Lunges,Legs,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Keep band taut.
38,1,Resistance Band Push-Ups,Chest,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Modify if needed.
38,1,Resistance Band Rows,Back,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Control the movement.
38,2,Resistance Band 5 Knees,Full-Body,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Engage core.
38,2,Resistance Band Deadlifts,Legs,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Keep back straight.
38,2,Resistance Band Shoulder Press,Shoulders,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Use controlled motion.
38,2,Resistance Band Bicep Curls,Arms,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Focus on biceps.
38,2,Resistance Band Plank,Core,Strength,Advanced,Resistance Band,5,30,30,10,Strength + Advanced + Resistance Band,5,No,200,Hold for 30 seconds.
38,3,Resistance Band Burpees,Full-Body,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Start slow.
38,3,Resistance Band Step-Ups,Legs,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Use a stable platform.
38,3,Resistance Band Chest Press,Chest,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Keep elbows close.
38,3,Resistance Band Lat Pulldowns,Back,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Use a resistance band.
38,3,Resistance Band Side Plank,Core,Strength,Advanced,Resistance Band,5,30,30,10,Strength + Advanced + Resistance Band,5,No,200,Hold for 30 seconds on each side.
38,4,Resistance Band Mountain Climbers,Full-Body,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Engage core.
38,4,Resistance Band Bulgarian Split Squats,Legs,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Use a bench.
38,4,Resistance Band Incline Bench Press,Chest,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Use an incline bench.
38,4,Resistance Band Bent Over Rows,Back,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Keep back flat.
38,4,Resistance Band Russian Twists,Core,Strength,Advanced,Resistance Band,5,30,30,10,Strength + Advanced + Resistance Band,5,No,200,Control the twist.
38,5,Resistance Band Jump Rope,Full-Body,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Simulate jump rope.
38,5,Resistance Band Single Leg Deadlifts,Legs,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Keep balance.
38,5,Resistance Band Decline Push-Ups,Chest,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Use a bench.
38,5,Resistance Band Face Pulls,Shoulders,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Use a resistance band.
38,5,Resistance Band Bicycle Crunches,Core,Strength,Advanced,Resistance Band,5,30,30,10,Strength + Advanced + Resistance Band,5,No,200,Control the motion.
38,6,Resistance Band Box Jumps,Full-Body,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Use a stable box.
38,6,Resistance Band Glute Bridges,Legs,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Engage glutes.
38,6,Resistance Band Dips,Triceps,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Use parallel bars.
38,6,Resistance Band Reverse Fly,Shoulders,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Control the movement.
38,6,Resistance Band Leg Raises,Core,Strength,Advanced,Resistance Band,5,30,30,10,Strength + Advanced + Resistance Band,5,No,200,Keep legs straight.
38,7,Resistance Band Skaters,Full-Body,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Engage core.
38,7,Resistance Band Wall Sit,Legs,Strength,Advanced,Resistance Band,5,30,30,10,Strength + Advanced + Resistance Band,5,No,200,Hold for 30 seconds.
38,7,Resistance Band Cable Fly,Chest,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Use a cable machine.
38,7,Resistance Band Seated Rows,Back,Strength,Advanced,Resistance Band,5,15,30,10,Strength + Advanced + Resistance Band,5,No,200,Use a resistance band.
38,7,Resistance Band Plank with Leg Lift,Core,Strength,Advanced,Resistance Band,5,30,30,10,Strength + Advanced + Resistance Band,5,No,200,Lift one leg at a time.

39,1,Treadmill Walking,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Warm up with a light walk.
39,1,Treadmill Incline Walk,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Increase incline gradually.
39,1,Treadmill Jogging,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Start with a fast jog.
39,1,Treadmill Interval Walking,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Alternate between walking and jogging.
39,1,Treadmill Cool Down,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Slow down to a walk.
39,2,Treadmill Hill Walking,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Engage glutes and hamstrings.
39,2,Treadmill Steady State Jog,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Maintain a steady pace.
39,2,Treadmill Interval Jogging,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Alternate between jogging and walking.
39,2,Treadmill Incline Jogging,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Increase incline gradually.
39,2,Treadmill Cool Down Walk,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Slow down to a walk.
39,3,Treadmill Hill Sprints,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Increase incline gradually.
39,3,Treadmill Steady State Jog,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Maintain a steady pace.
39,3,Treadmill Interval Jogging,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Alternate between jogging and walking.
39,3,Treadmill Incline Jogging,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Increase incline gradually.
39,3,Treadmill Cool Down Walk,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Slow down to a walk.
39,4,Treadmill Hill Sprints,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Increase incline gradually.
39,4,Treadmill Steady State Jog,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Maintain a steady pace.
39,4,Treadmill Interval Jogging,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Alternate between jogging and walking.
39,4,Treadmill Incline Jogging,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Increase incline gradually.
39,4,Treadmill Cool Down Walk,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Slow down to a walk.
39,5,Treadmill Hill Sprints,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Increase incline gradually.
39,5,Treadmill Steady State Jog,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Maintain a steady pace.
39,5,Treadmill Interval Jogging,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Alternate between jogging and walking.
39,5,Treadmill Incline Jogging,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Increase incline gradually.
39,5,Treadmill Cool Down Walk,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Slow down to a walk.
39,6,Treadmill Hill Sprints,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Increase incline gradually.
39,6,Treadmill Steady State Jog,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Maintain a steady pace.
39,6,Treadmill Interval Jogging,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Alternate between jogging and walking.
39,6,Treadmill Incline Jogging,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Increase incline gradually.
39,6,Treadmill Cool Down Walk,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Slow down to a walk.
39,7,Treadmill Hill Sprints,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Increase incline gradually.
39,7,Treadmill Steady State Jog,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Maintain a steady pace.
39,7,Treadmill Interval Jogging,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Alternate between jogging and walking.
39,7,Treadmill Incline Jogging,Legs,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Increase incline gradually.
39,7,Treadmill Cool Down Walk,Full-Body,Strength,Advanced,Treadmill,5,15,30,10,Strength + Advanced + Treadmill,5,No,200,Slow down to a walk.

40,1,Jumping Jacks,Full-Body,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Warm up with light movements.
40,1,Squats,Legs,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Focus on form.
40,1,Lunges,Legs,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Keep balance.
40,1,Push-Ups,Chest,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Modify if needed.
40,1,Rows,Back,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Control the movement.
40,2,5 Knees,Full-Body,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Engage core.
40,2,Deadlifts,Legs,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Keep back straight.
40,2,Shoulder Press,Shoulders,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Use controlled motion.
40,2,Bicep Curls,Arms,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,5,No,200,Focus on biceps.
40,2,Plank,Core,Strength,Advanced,None,5,30,30,10,Strength + Advanced + None,4,No,200,Hold for 30 seconds.
40,3,Burpees,Full-Body,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Start slow.
40,3,Step-Ups,Legs,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Use a stable platform.
40,3,Chest Press,Chest,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Keep elbows close.
40,3,Lat Pulldowns,Back,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Use a resistance band.
40,3,Side Plank,Core,Strength,Advanced,None,5,30,30,10,Strength + Advanced + None,4,No,200,Hold for 30 seconds on each side.
40,4,Mountain Climbers,Full-Body,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Engage core.
40,4,Bulgarian Split Squats,Legs,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Use a bench.
40,4,Incline Bench Press,Chest,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Use an incline bench.
40,4,Bent Over Rows,Back,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Keep back flat.
40,4,Russian Twists,Core,Strength,Advanced,None,5,30,30,10,Strength + Advanced + None,4,No,200,Control the twist.
40,5,Jump Rope,Full-Body,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Simulate jump rope.
40,5,Single Leg Deadlifts,Legs,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Keep balance.
40,5,Decline Push-Ups,Chest,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Use a bench.
40,5,Face Pulls,Shoulders,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Use a resistance band.
40,5,Bicycle Crunches,Core,Strength,Advanced,None,5,30,30,10,Strength + Advanced + None,4,No,200,Control the motion.
40,6,Box Jumps,Full-Body,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Use a stable box.
40,6,Glute Bridges,Legs,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Engage glutes.
40,6,Dips,Triceps,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Use parallel bars.
40,6,Reverse Fly,Shoulders,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Control the movement.
40,6,Leg Raises,Core,Strength,Advanced,None,5,30,30,10,Strength + Advanced + None,4,No,200,Keep legs straight.
40,7,Skaters,Full-Body,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Engage core.
40,7,Wall Sit,Legs,Strength,Advanced,None,5,30,30,10,Strength + Advanced + None,4,No,200,Hold for 30 seconds.
40,7,Cable Fly,Chest,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Use a cable machine.
40,7,Seated Rows,Back,Strength,Advanced,None,5,15,30,10,Strength + Advanced + None,4,No,200,Use a resistance band.
40,7,Plank with Leg Lift,Core,Strength,Advanced,None,5,30,30,10,Strength + Advanced + None,4,No,200,Lift one leg at a time.

41,1,Dumbbell Jumping Jacks,Full-Body,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Warm up with light movements.
41,1,Dumbbell Squats,Legs,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Focus on form.
41,1,Dumbbell Lunges,Legs,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Keep weights heavy.
41,1,Dumbbell Push-Ups,Chest,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Modify if needed.
41,1,Dumbbell Rows,Back,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Control the movement.
41,2,Dumbbell 5 Knees,Full-Body,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Engage core.
41,2,Dumbbell Deadlifts,Legs,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Keep back straight.
41,2,Dumbbell Shoulder Press,Shoulders,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Use controlled motion.
41,2,Dumbbell Bicep Curls,Arms,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Focus on biceps.
41,2,Dumbbell Plank,Core,Strength,Advanced,Dumbbell,5,30,30,10,Strength + Advanced + Dumbbell,5,No,200,Hold for 30 seconds.
41,3,Dumbbell Burpees,Full-Body,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Start slow.
41,3,Dumbbell Step-Ups,Legs,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Use a stable platform.
41,3,Dumbbell Chest Press,Chest,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Keep elbows close.
41,3,Dumbbell Lat Pulldowns,Back,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Use a resistance band.
41,3,Dumbbell Side Plank,Core,Strength,Advanced,Dumbbell,5,30,30,10,Strength + Advanced + Dumbbell,5,No,200,Hold for 30 seconds on each side.
41,4,Dumbbell Mountain Climbers,Full-Body,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Engage core.
41,4,Dumbbell Bulgarian Split Squats,Legs,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Use a bench.
41,4,Dumbbell Incline Bench Press,Chest,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Use an incline bench.
41,4,Dumbbell Bent Over Rows,Back,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Keep back flat.
41,4,Dumbbell Russian Twists,Core,Strength,Advanced,Dumbbell,5,30,30,10,Strength + Advanced + Dumbbell,5,No,200,Control the twist.
41,5,Dumbbell Jump Rope,Full-Body,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Simulate jump rope.
41,5,Dumbbell Single Leg Deadlifts,Legs,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Keep balance.
41,5,Dumbbell Decline Push-Ups,Chest,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Use a bench.
41,5,Dumbbell Face Pulls,Shoulders,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Use a resistance band.
41,5,Dumbbell Bicycle Crunches,Core,Strength,Advanced,Dumbbell,5,30,30,10,Strength + Advanced + Dumbbell,5,No,200,Control the motion.
41,6,Dumbbell Box Jumps,Full-Body,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Use a stable box.
41,6,Dumbbell Glute Bridges,Legs,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Engage glutes.
41,6,Dumbbell Dips,Triceps,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Use parallel bars.
41,6,Dumbbell Reverse Fly,Shoulders,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Control the movement.
41,6,Dumbbell Leg Raises,Core,Strength,Advanced,Dumbbell,5,30,30,10,Strength + Advanced + Dumbbell,5,No,200,Keep legs straight.
41,7,Dumbbell Skaters,Full-Body,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Engage core.
41,7,Dumbbell Wall Sit,Legs,Strength,Advanced,Dumbbell,5,30,30,10,Strength + Advanced + Dumbbell,5,No,200,Hold for 30 seconds.
41,7,Dumbbell Cable Fly,Chest,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Use a cable machine.
41,7,Dumbbell Seated Rows,Back,Strength,Advanced,Dumbbell,5,15,30,10,Strength + Advanced + Dumbbell,5,No,200,Use a resistance band.
41,7,Dumbbell Plank with Leg Lift,Core,Strength,Advanced,Dumbbell,5,30,30,10,Strength + Advanced + Dumbbell,5,No,200,Lift one leg at a time.

